RecyclerID,Company Name,Info ,Status,Type,Address,District,State
138,"M/s. E-Parisara Pvt.Ltd,",Recycler,Registration Granted,Authorization,"Plot no.42 A/4, Sy. no 285 Part and Sy. No.288(P), APIIC Industrial Park, Gollapuam(V), Hindupuram(M), Ananthapuram District  Hindupuram 515211",Ananthapur,ANDHRA PRADESH
300,M/s. JRS RECYCLING SOLUTIONS PVT. LTD,Recycler,Registration Granted,Authorization,"Gala No.428, Survey No.74, Hissa No. 2A Garib Nawaz Estste, Old Mumbai Pune Road, Dahisar, Dist-Thane  Dahisar 400612",Thane,MAHARASHTRA
8803,MS LALIT INDUSTRIES,Recycler,Registration Granted,Authorization,PLOT NO 15 SECTOR - B INDUSTRIAL AREA MANDIDEEP TAL GOHARGANJ  MANDIDEEP 462046,Raisen,MADHYA PRADESH
510699,MS PRO WORLD GREEN PVT LTD,Recycler,Registration Granted,Authorization,"KHASRA NO 57, 58 VILL DIKOLI ALIPUR JIJMANA MEERUT  MEERUT 245206",Meerut,UTTAR PRADESH
30960,Nagraj Ewaste Recycling ,Recycler,Registration Granted,Authorization,S No 41 Village Asoli Mauza Mahalgaon Tah Kamptee Dist Nagpur 441204 S No 41 Village Asoli Mauza Mahalgaon Tah Kamptee Dist Nagpur 441204  Nagpur 441204,Nagpur,MAHARASHTRA
122,Namo Ewaste Management Limited,Recycler,Registration Granted,Authorization,"14/1, Milestone, Main Mathura Road Near NHPC Chowk Metro Station  Faridabad 121003",Faridabad,HARYANA
222,Naturevolt Recyclers India Pvt Ltd,Recycler,Registration Granted,Authorization,Plot No 323 Sector 24 Industrial Area   FARIDABAD 121007,Faridabad,HARYANA
6382,NEW FRIENDS WASTE MANAGEMENT,Recycler,Registration Granted,Authorization,"Plot No 243, Udyog Vihar Phase VI Sector - 37 Pace City II  Gurugram 122004",Gurgaon,HARYANA
8863,New India Sales Corporation,Recycler,Registration Granted,Authorization,"Plot no. C1B-1915, GIDC Estate, Panoli, Dist. Bharuch  Ankleshwar 394115",Bharuch,GUJARAT
69,NIRVANA RECYCLING PVT LTD,Recycler,Registration Granted,Authorization,"D-6, D-7, HSIDC, SECTOR-37,   Gurgaon 122001",Gurgaon,HARYANA
9146,NPEWASTE PVT LTD,Recycler,Registration Granted,Authorization,NO 96 KOORGALLI INDUSTRIAL AREA  BELVADI POST  MYSORE 570018,Mysore,KARNATAKA
285,NVSP TRADERS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,KHASRA NO 200/1/1 2 3 VILLAGE GESHUPUR SHUMALI TEHSIL MAWANA  MEERUT 250406,Meerut,UTTAR PRADESH
746944,OZONE WASTE LLP,Recycler,Registration Granted,Authorization,"PLOT NO A 26, 27 SATHARIYA SATHARIYA INDUSTRIAL DEVELOPMENT AUTHORITY  MOGRA BADSHAHPUR 222202",Jaunpur,UTTAR PRADESH
9114,PAMP PRECISION MANUFACTURING INDIA PRIVATE LIMITED,Recycler,Registration Granted,Authorization,Rojka Meo Industrial Estate Tehsil Nuh  Mewat 122103,Mewat,HARYANA
8447,P AND Y BHAVYA RECYCLERS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,Survey No 260 Village Navanagar  Himatnagar 383220,Sabarkantha,GUJARAT
7970,PAYAS RECYCLERS,Recycler,Registration Granted,Authorization,PLOT NO 28 29 30 SURVEY NO 2139 PARSHWA INDUSTRIAL PARK VILL RAJPUR TALUKA KADI  MAHESANA 382740,Mahesana,GUJARAT
754027,PEGASUS ENVIRONMENT LLP,Recycler,Registration Granted,Authorization,"D-13, KHASRA NO. 2, 4,VILLAGE RAJARAMPURNEKNAMPUR SIKANDARABAD INDUSTRIAL AREA, BULANDSHAHR  BULANDSHAHR 203205",Bulandshahr,UTTAR PRADESH
14844,PEGASUS ENVIRONMENT LLP,Recycler,Registration Granted,Authorization,HC 23 24 HD 17 18 19 INDUSTRIAL AREA GOPALPUR  SIKANDERABAD 203205,Bulandshahr,UTTAR PRADESH
14817,PEGASUS ENVIRONMENT LLP,Recycler,Registration Granted,Authorization,KHASRA NO 372M IN FRONT OF JOKHABAD POWER HOUSE VILLAGE SAVLI BULANDSHAHR  SIKANDERABAD 203205,Bulandshahr,UTTAR PRADESH
2722049,PEGASUS ENVIRONMENT LLP,Recycler,Registration Granted,Authorization,PLOT NO. B-12 INDUSTRIAL AREA  SIKANDERABAD 203205,Bulandshahr,UTTAR PRADESH
137,Pegasus Waste Management Pvt Ltd,Recycler,Registration Granted,Authorization,"Khata No. 781, Rect. No. 125,, Killa no. 16/2, 17/2, 24/2,2, Khewat No. 654/617 min, Rect no. 126 Binola  Gurugram 122413",Gurgaon,HARYANA
20954,Pideax Consulting Pvt Ltd,Recycler,Registration Granted,Authorization,"Survey no. 1/1,1/4,1/6 village Dehriya Khurd, Shreenath Warehouse Dehariya Khurd, Sehore Madhya Pradesh  Sehore 466111",Sehore,MADHYA PRADESH
233,PRAKRUTHI RECYCLING PVT LTD,Recycler,Registration Granted,Authorization,"B3 B4 KSSIDC , KUDUMALAKUNTE INDUSTRIAL AREA, GOWRIBIDANUR  CHIKKABALLAPUR 561208",Chikkaballapur,KARNATAKA
17687,PRIMERO RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"Survey no.1/7, 1/8, Shree Jagannath Ware house, Dehriya  Khurd Dehriya  Khurd Sehore Madhya Pradesh  Sehore 466111",Sehore,MADHYA PRADESH
5181,PROGRESSIVE RECYCLER LLP,Recycler,Registration Granted,Authorization,"D-45, MIDC CHAKAN INDUSTRIAL AREA, PHASE - 2, KHED, PUNE  PUNE 410501",Pune,MAHARASHTRA
5225,PROMETHEUS RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"800 and 801, land no. 786/4, 799/1, dilawar ka pura, susera, gwalior, Gwalior, Madhya Pradesh, 474010  Gwalior 474010",Gwalior,MADHYA PRADESH
13144,PROPLANET RECYCLERS LLP,Recycler,Registration Granted,Authorization,"Plot No. 285-E, Sy. No. 25(P), Yandrakayipura Village, Narasapura Hobli, Kolar Taluk and District Kolar   Kolar 563133",Kolar,KARNATAKA
211,PRUTHVI E-RECYCLE PVT.LTD,Recycler,Registration Granted,Authorization,"PLOT NO 12, SURVEY NO 160/1 Paiki 1, TIRUPATI  Industrial Area, Lothada,Near J.K Bio Fuel,Rajkot,0, Rajkot Gujarat  ESTATE LOTHADA LOTHADA, Rajkot  Rajkot 360002",Rajkot,GUJARAT
8918,PURE EARTH RECYCLERS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"western Hills, H.NO.23-311/B, Plot 167C, Addagutta Society, Opp JNTU, Kukatpally, Hyderabad, Telangana, 500072  HYDERABAD 500072",Hyderabad,TELANGANA
1610177,P U STEEL & ELECTRO PROCESS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,Ruiya Industrial Complex Patulia  Khardaha North 24 Parganas 700119,North 24 Parganas,WEST BENGAL
12203,PYTHONIC WASTE SERVICES PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"KHASRA NO-37/12/2 MIN 13/1/2 MIN 18/3/2.9, ESTATC NATHUPUR, DISTRICT SONEPAT, Sonipat, Haryana, 131029   Nathupur 131029",Sonipat,HARYANA
165,Rajdhani Recycling Private Limited,Recycler,Registration Granted,Authorization,Plot No. F- 416 MG ROAD INDUSTRIAL AREA  HAPUR 245301,Hapur,UTTAR PRADESH
13162,RAMDASS TRADING COMPANY,Recycler,Registration Granted,Authorization,"G1-177-C, MATASYA INDUSTRIAL AREA  ALWAR 301030",Alwar,RAJASTHAN
8829,RASHI E WASTE SOLUTIONS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,No. SW 51 Shed No 26 Phase II Doddaballapura Apparel Park Doddaballapura Taluk Bengaluru Rural  Doddaballapura 561203,Bangalore,KARNATAKA
106,RBH E-Waste Recycle Hub Pvt Ltd,Recycler,Registration Granted,Authorization,"130, HSIIDC, RAI INDUSTRIAL ESTATE PHASE-1  SONIPAT 131029",Sonipat,HARYANA
264,Reboot Resources Private Limited,Recycler,Registration Granted,Authorization,"Sy No 29, 30 & 31 Ramdaspalle (V), Ibrahimpatnam (M Rangareddy District  Hyderabad 501510",K.V.Rangareddy,TELANGANA
142,RECFLY RECYCLERS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"Khasra No.714, Khata No. 157, Mauja Pilana, Village Pilana,  Baghpat 250615",Bagpat,UTTAR PRADESH
176,Re-Chakra Waste Management LLP,Recycler,Registration Granted,Authorization,"Re-chakra Waste Management LLP Plot No-18,Sector-6,Faridabad Haryana 121006  Faridabad 121006",Faridabad,HARYANA
117,RECOLOGY RECYCLING INDIA PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"KHASRA NO-69,70,71 VILLAGE PIPLE  KHEDA, PARGANA SARAWA, Meerut,  Uttar Pradesh, 250002   Meerut 250002",Meerut,UTTAR PRADESH
8700,RECOTECH E WASTE MANAGEMENT,Recycler,Registration Granted,Authorization,"Recotech E-Waste Management ,Plot No. 36-37 , Aashrwad Industrial Estate, GIDC Naka, Sachin Surat City  Surat 394230",Surat,GUJARAT
109,RECYCLICO WASTE MANAGEMENT,Recycler,Registration Granted,Authorization,"KHASRA NO 169, KHATAUNI NO 00105, UNNAMED, SAHASWAN, Dhakpura Tappa Haveli,  BUDAUN 243638",Budaun,UTTAR PRADESH
13913,RECYCLING VILLA,Recycler,Registration Granted,Authorization,"PLOT NO 127, JASHAN CITY KOHARA SAHNEWAL LINK ROAD JANDIALI LUDHIANA  EAST LUDHIANA 141112",Ludhiana,PUNJAB
8681,RECYTRONICS WASTE SOLUTIONS LLP,Recycler,Registration Granted,Authorization,Survey No 90/A Mangalpally Patelguda  Ibrahimpatnam 501510,K.V.Rangareddy,TELANGANA
9857,RENAVART RECYCLERS INDIA PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"Sy.No. 183, Deshmukhi Village Pochampally Mandal yadadri bhuvanagiri Rangareddy  Hyderabad 501512",Nalgonda,TELANGANA
860053,RESCALEX,Recycler,Registration Granted,Authorization,"17,Off Ponneri High Road,Manali New Town, Sadayankuppam,Chennai TamilNadu   Chennai 600103",Chennai,TAMIL NADU
40057,RESOURCE E WASTE SOLUTIONS PRIVATE LIMITED,Recycler,Registration Granted,Authorization,"H-30, KOSI KOTWAN INDUSTRIAL AREA, TEHSIL CHATTA, Kosikalan Rural,  Mathura 281403",Mathura,UTTAR PRADESH
148,Resource e waste solutions pvt ltd,Recycler,Registration Granted,Authorization,F-97/F-9 Bhadrabad Industrial Area haridwar  Haridwar 249402,Haridwar,UTTARAKHAND
278,Re Sustainability Reldan Refining Private Limited,Recycler,Registration Granted,Authorization,"HWMP-Survey.No.684/1, Dundigal Village Quthubullapur mandal, Medchal-Malkajgiri(District)  Hyderabad 500043",Hyderabad,TELANGANA
7506,Reteck Envirotech India Pvt Ltd,Recycler,Registration Granted,Authorization,Plot No F-7  Additional Pathalganga MIDC  Chavane Village Panvel Taluka   Raigad Dist  Rasayani 410208,Raigarh(MH),MAHARASHTRA
1736136,ROLEX ENTERPRISES,Recycler,Registration Granted,Authorization,"S. No. 156, Hissa No. 4/1, Village- Dhansar, Taluka- Panvel, District: Raigad- 410208 Maharashtra   PANVEL 410208",Raigarh(MH),MAHARASHTRA
1879919,ROYAL E WASTE RECYCLING CO,Recycler,Registration Granted,Authorization,"KHASRA NO. 361, 362/3, VILLAGE HUSSAINPUR BOPADA, PARGANA AND TEHSIL KHATOLI MUZAFFARNAGAR  MUZAFFARNAGAR 251203",Muzaffarnagar,UTTAR PRADESH
58991,ROYAL FAIZ RECYCLING PRIVATE LIMITED,Recycler,Registration Granted,Authorization,PLOT NO I-22 MASURI GULAWATI ROAD INDUSTRIAL AREA HAPUR  HAPUR 201254,Hapur,UTTAR PRADESH
8408,Rplanet Integrated Solution Pvt Ltd,Recycler,Registration Granted,Authorization,Plot No 201 202 Old Block No 264-265 Paiki 1 Village-Zank Tal-Dahegam  Gandhinagar 382305,Gandhi Nagar,GUJARAT
8634,RPN Industries ,Recycler,Registration Granted,Authorization,"Plot-B2, KSSIDC INDUSTRIAL AREA, MYSORE ROAD, KUMBALGODU KENGERI HOBLI BANGALORE SOUTH TALUK KUMBALGODU  BANGALORE 560074",Bangalore,KARNATAKA
